x,y,width,height,attempt,log_attempt,made,miss,made2,made3,miss2,miss3
79,49,1,1,133,2.123851640967086,42,91,0,42,0,91
80,49,1,1,113,2.0530784434834195,38,75,0,38,0,75
81,49,1,1,112,2.0492180226701815,30,82,0,30,0,82
82,49,1,1,97,1.9867717342662448,37,60,0,37,0,60
83,49,1,1,71,1.8512583487190752,21,50,0,21,0,50
84,49,1,1,76,1.8808135922807914,23,53,0,23,0,53
85,49,1,1,33,1.5185139398778875,15,18,0,15,0,18
86,49,1,1,44,1.6434526764861874,20,24,0,20,0,24
87,49,1,1,27,1.4313637641589874,9,18,0,9,0,18
88,49,1,1,14,1.146128035678238,3,11,0,3,0,11
89,49,1,1,7,0.8450980400142568,3,4,0,3,0,4
90,49,1,1,12,1.0791812460476249,5,7,0,5,0,7
91,49,1,1,7,0.8450980400142568,2,5,0,2,0,5
92,49,1,1,5,0.6989700043360189,2,3,0,2,0,3
93,49,1,1,3,0.47712125471966244,1,2,0,1,0,2
97,49,1,1,1,0.0,0,1,0,0,0,1
7,50,1,1,1,0.0,1,0,0,1,0,0
9,50,1,1,4,0.6020599913279624,2,2,0,2,0,2
10,50,1,1,1,0.0,0,1,0,0,0,1
11,50,1,1,3,0.47712125471966244,0,3,0,0,0,3
12,50,1,1,13,1.1139433523068367,4,9,0,4,0,9
13,50,1,1,10,1.0,2,8,0,2,0,8
14,50,1,1,34,1.5314789170422551,10,24,0,10,0,24
15,50,1,1,26,1.414973347970818,7,19,0,7,0,19
16,50,1,1,60,1.7781512503836436,23,37,0,23,0,37
17,50,1,1,69,1.8388490907372552,25,44,0,25,0,44
18,50,1,1,100,2.0,35,65,0,35,0,65
19,50,1,1,104,2.0170333392987803,31,73,0,31,0,73
20,50,1,1,131,2.1172712956557644,46,85,0,46,0,85
21,50,1,1,118,2.0718820073061255,41,77,0,41,0,77
22,50,1,1,96,1.9822712330395684,42,54,0,42,0,54
23,50,1,1,96,1.9822712330395684,32,64,0,32,0,64
24,50,1,1,42,1.6232492903979006,15,27,0,15,0,27
25,50,1,1,35,1.5440680443502757,12,23,0,12,0,23
26,50,1,1,10,1.0,3,7,0,3,0,7
27,50,1,1,2,0.3010299956639812,0,2,0,0,2,0
28,50,1,1,1,0.0,0,1,0,0,1,0
29,50,1,1,4,0.6020599913279624,2,2,2,0,2,0
30,50,1,1,5,0.6989700043360189,0,5,0,0,5,0
31,50,1,1,6,0.7781512503836436,3,3,3,0,3,0
32,50,1,1,9,0.9542425094393249,4,5,4,0,5,0
33,50,1,1,10,1.0,4,6,4,0,6,0
34,50,1,1,6,0.7781512503836436,1,5,1,0,5,0
35,50,1,1,9,0.9542425094393249,3,6,3,0,6,0
36,50,1,1,12,1.0791812460476249,5,7,5,0,7,0
37,50,1,1,11,1.0413926851582251,3,8,3,0,8,0
38,50,1,1,11,1.0413926851582251,5,6,5,0,6,0
39,50,1,1,12,1.0791812460476249,3,9,3,0,9,0
40,50,1,1,14,1.146128035678238,6,8,6,0,8,0
41,50,1,1,22,1.3424226808222062,8,14,8,0,14,0
42,50,1,1,11,1.0413926851582251,4,7,4,0,7,0
43,50,1,1,7,0.8450980400142568,3,4,3,0,4,0
44,50,1,1,11,1.0413926851582251,3,8,3,0,8,0
45,50,1,1,12,1.0791812460476249,4,8,4,0,8,0
46,50,1,1,10,1.0,2,8,2,0,8,0
47,50,1,1,14,1.146128035678238,5,9,5,0,9,0
48,50,1,1,15,1.1760912590556813,7,8,7,0,8,0
49,50,1,1,29,1.462397997898956,8,21,8,0,21,0
50,50,1,1,25,1.3979400086720377,13,12,13,0,12,0
51,50,1,1,31,1.4913616938342726,14,17,14,0,17,0
52,50,1,1,20,1.3010299956639813,5,15,5,0,15,0
53,50,1,1,17,1.2304489213782739,8,9,8,0,9,0
54,50,1,1,14,1.146128035678238,6,8,6,0,8,0
55,50,1,1,10,1.0,5,5,5,0,5,0
56,50,1,1,13,1.1139433523068367,9,4,9,0,4,0
57,50,1,1,13,1.1139433523068367,3,10,3,0,10,0
58,50,1,1,7,0.8450980400142568,1,6,1,0,6,0
59,50,1,1,11,1.0413926851582251,5,6,5,0,6,0
60,50,1,1,7,0.8450980400142568,0,7,0,0,7,0
61,50,1,1,11,1.0413926851582251,4,7,4,0,7,0
62,50,1,1,12,1.0791812460476249,5,7,5,0,7,0
63,50,1,1,17,1.2304489213782739,7,10,7,0,10,0
64,50,1,1,11,1.0413926851582251,2,9,2,0,9,0
65,50,1,1,20,1.3010299956639813,10,10,10,0,10,0
66,50,1,1,10,1.0,2,8,2,0,8,0
67,50,1,1,7,0.8450980400142568,3,4,3,0,4,0
68,50,1,1,11,1.0413926851582251,5,6,5,0,6,0
69,50,1,1,6,0.7781512503836436,2,4,2,0,4,0
70,50,1,1,3,0.47712125471966244,1,2,1,0,2,0
71,50,1,1,4,0.6020599913279624,3,1,3,0,1,0
72,50,1,1,1,0.0,0,1,0,0,1,0
73,50,1,1,2,0.3010299956639812,2,0,2,0,0,0
75,50,1,1,11,1.0413926851582251,4,7,0,4,0,7
76,50,1,1,22,1.3424226808222062,10,12,0,10,0,12
77,50,1,1,55,1.7403626894942439,17,38,0,17,0,38
78,50,1,1,65,1.8129133566428555,19,46,0,19,0,46
79,50,1,1,103,2.012837224705172,33,70,0,33,0,70
80,50,1,1,97,1.9867717342662448,29,68,0,29,0,68
81,50,1,1,110,2.041392685158225,29,81,0,29,0,81
82,50,1,1,88,1.9444826721501687,28,60,0,28,0,60
83,50,1,1,89,1.9493900066449128,31,58,0,31,0,58
84,50,1,1,78,1.8920946026904804,28,50,0,28,0,50
85,50,1,1,49,1.6901960800285136,13,36,0,13,0,36
86,50,1,1,45,1.6532125137753437,14,31,0,14,0,31
87,50,1,1,30,1.4771212547196624,9,21,0,9,0,21
88,50,1,1,19,1.2787536009528289,7,12,0,7,0,12
89,50,1,1,20,1.3010299956639813,6,14,0,6,0,14
90,50,1,1,19,1.2787536009528289,9,10,0,9,0,10
91,50,1,1,6,0.7781512503836436,0,6,0,0,0,6
92,50,1,1,5,0.6989700043360189,0,5,0,0,0,5
93,50,1,1,1,0.0,1,0,0,1,0,0
8,51,1,1,1,0.0,0,1,0,0,0,1
10,51,1,1,2,0.3010299956639812,0,2,0,0,0,2
11,51,1,1,1,0.0,0,1,0,0,0,1
12,51,1,1,8,0.9030899869919435,2,6,0,2,0,6
13,51,1,1,9,0.9542425094393249,3,6,0,3,0,6
14,51,1,1,15,1.1760912590556813,4,11,0,4,0,11
15,51,1,1,33,1.5185139398778875,8,25,0,8,0,25
16,51,1,1,48,1.6812412373755872,15,33,0,15,0,33
17,51,1,1,61,1.7853298350107671,19,42,0,19,0,42
18,51,1,1,98,1.9912260756924949,35,63,0,35,0,63
19,51,1,1,107,2.0293837776852097,28,79,0,28,0,79
20,51,1,1,124,2.093421685162235,34,90,0,34,0,90
21,51,1,1,123,2.089905111439398,36,87,0,36,0,87
22,51,1,1,107,2.0293837776852097,32,75,0,32,0,75
23,51,1,1,77,1.8864907251724818,25,52,0,25,0,52
24,51,1,1,38,1.5797835966168101,16,22,0,16,0,22
25,51,1,1,22,1.3424226808222062,6,16,0,6,0,16
26,51,1,1,5,0.6989700043360189,2,3,0,2,0,3
27,51,1,1,2,0.3010299956639812,0,2,0,0,2,0
28,51,1,1,1,0.0,1,0,1,0,0,0
29,51,1,1,4,0.6020599913279624,4,0,4,0,0,0
30,51,1,1,7,0.8450980400142568,2,5,2,0,5,0
31,51,1,1,7,0.8450980400142568,6,1,6,0,1,0
32,51,1,1,9,0.9542425094393249,2,7,2,0,7,0
33,51,1,1,6,0.7781512503836436,5,1,5,0,1,0
34,51,1,1,11,1.0413926851582251,5,6,5,0,6,0
35,51,1,1,10,1.0,3,7,3,0,7,0
36,51,1,1,16,1.2041199826559248,9,7,9,0,7,0
37,51,1,1,11,1.0413926851582251,6,5,6,0,5,0
38,51,1,1,20,1.3010299956639813,7,13,7,0,13,0
39,51,1,1,8,0.9030899869919435,3,5,3,0,5,0
40,51,1,1,9,0.9542425094393249,2,7,2,0,7,0
41,51,1,1,13,1.1139433523068367,6,7,6,0,7,0
42,51,1,1,11,1.0413926851582251,4,7,4,0,7,0
43,51,1,1,5,0.6989700043360189,0,5,0,0,5,0
44,51,1,1,16,1.2041199826559248,6,10,6,0,10,0
45,51,1,1,11,1.0413926851582251,4,7,4,0,7,0
46,51,1,1,9,0.9542425094393249,3,6,3,0,6,0
47,51,1,1,16,1.2041199826559248,5,11,5,0,11,0
48,51,1,1,19,1.2787536009528289,6,13,6,0,13,0
49,51,1,1,24,1.380211241711606,6,18,6,0,18,0
50,51,1,1,25,1.3979400086720377,10,15,10,0,15,0
51,51,1,1,22,1.3424226808222062,8,14,8,0,14,0
52,51,1,1,15,1.1760912590556813,3,12,3,0,12,0
53,51,1,1,26,1.414973347970818,6,20,6,0,20,0
54,51,1,1,16,1.2041199826559248,5,11,5,0,11,0
55,51,1,1,8,0.9030899869919435,2,6,2,0,6,0
56,51,1,1,11,1.0413926851582251,2,9,2,0,9,0
57,51,1,1,15,1.1760912590556813,6,9,6,0,9,0
58,51,1,1,14,1.146128035678238,6,8,6,0,8,0
59,51,1,1,7,0.8450980400142568,3,4,3,0,4,0
60,51,1,1,13,1.1139433523068367,1,12,1,0,12,0
61,51,1,1,7,0.8450980400142568,3,4,3,0,4,0
62,51,1,1,9,0.9542425094393249,4,5,4,0,5,0
63,51,1,1,10,1.0,6,4,6,0,4,0
64,51,1,1,12,1.0791812460476249,3,9,3,0,9,0
65,51,1,1,12,1.0791812460476249,4,8,4,0,8,0
66,51,1,1,11,1.0413926851582251,2,9,2,0,9,0
67,51,1,1,6,0.7781512503836436,1,5,1,0,5,0
68,51,1,1,9,0.9542425094393249,6,3,6,0,3,0
69,51,1,1,9,0.9542425094393249,5,4,5,0,4,0
70,51,1,1,4,0.6020599913279624,0,4,0,0,4,0
71,51,1,1,5,0.6989700043360189,3,2,3,0,2,0
72,51,1,1,3,0.47712125471966244,0,3,0,0,3,0
73,51,1,1,1,0.0,0,1,0,0,1,0
74,51,1,1,2,0.3010299956639812,0,2,0,0,0,2
75,51,1,1,7,0.8450980400142568,1,6,0,1,0,6
76,51,1,1,16,1.2041199826559248,6,10,0,6,0,10
77,51,1,1,46,1.662757831681574,12,34,0,12,0,34
78,51,1,1,72,1.8573324964312685,29,43,0,29,0,43
79,51,1,1,76,1.8808135922807914,27,49,0,27,0,49
80,51,1,1,91,1.9590413923210936,34,57,0,34,0,57
81,51,1,1,126,2.100370545117563,36,90,0,36,0,90
82,51,1,1,112,2.0492180226701815,40,72,0,40,0,72
83,51,1,1,81,1.9084850188786497,29,52,0,29,0,52
84,51,1,1,82,1.9138138523837167,26,56,0,26,0,56
85,51,1,1,64,1.806179973983887,19,45,0,19,0,45
86,51,1,1,56,1.7481880270062005,23,33,0,23,0,33
87,51,1,1,29,1.462397997898956,10,19,0,10,0,19
88,51,1,1,32,1.505149978319906,10,22,0,10,0,22
89,51,1,1,20,1.3010299956639813,5,15,0,5,0,15
90,51,1,1,13,1.1139433523068367,6,7,0,6,0,7
91,51,1,1,5,0.6989700043360189,0,5,0,0,0,5
92,51,1,1,2,0.3010299956639812,1,1,0,1,0,1
93,51,1,1,4,0.6020599913279624,1,3,0,1,0,3
94,51,1,1,1,0.0,0,1,0,0,0,1
6,52,1,1,1,0.0,1,0,0,1,0,0
7,52,1,1,1,0.0,0,1,0,0,0,1
8,52,1,1,3,0.47712125471966244,0,3,0,0,0,3
9,52,1,1,1,0.0,1,0,0,1,0,0
10,52,1,1,8,0.9030899869919435,2,6,0,2,0,6
11,52,1,1,9,0.9542425094393249,2,7,0,2,0,7
12,52,1,1,21,1.3222192947339193,7,14,0,7,0,14
13,52,1,1,27,1.4313637641589874,7,20,0,7,0,20
14,52,1,1,67,1.8260748027008264,26,41,0,26,0,41
15,52,1,1,78,1.8920946026904804,40,38,0,40,0,38
16,52,1,1,105,2.0211892990699383,38,67,0,38,0,67
17,52,1,1,99,1.99563519459755,34,65,0,34,0,65
18,52,1,1,151,2.1789769472931693,50,101,0,50,0,101
19,52,1,1,158,2.1986570869544226,52,106,0,52,0,106
20,52,1,1,135,2.130333768495006,45,90,0,45,0,90
21,52,1,1,88,1.9444826721501687,34,54,0,34,0,54
22,52,1,1,58,1.7634279935629373,27,31,0,27,0,31
23,52,1,1,23,1.3617278360175928,4,19,0,4,0,19
24,52,1,1,6,0.7781512503836436,2,4,0,2,0,4
25,52,1,1,2,0.3010299956639812,0,2,0,0,2,0
26,52,1,1,2,0.3010299956639812,2,0,2,0,0,0
27,52,1,1,4,0.6020599913279624,2,2,2,0,2,0
28,52,1,1,7,0.8450980400142568,0,7,0,0,7,0
29,52,1,1,8,0.9030899869919435,2,6,2,0,6,0
30,52,1,1,10,1.0,3,7,3,0,7,0
31,52,1,1,10,1.0,4,6,4,0,6,0
32,52,1,1,17,1.2304489213782739,9,8,9,0,8,0
33,52,1,1,13,1.1139433523068367,3,10,3,0,10,0
34,52,1,1,26,1.414973347970818,13,13,13,0,13,0
35,52,1,1,20,1.3010299956639813,6,14,6,0,14,0
36,52,1,1,22,1.3424226808222062,10,12,10,0,12,0
37,52,1,1,21,1.3222192947339193,7,14,7,0,14,0
38,52,1,1,12,1.0791812460476249,5,7,5,0,7,0
39,52,1,1,15,1.1760912590556813,5,10,5,0,10,0
40,52,1,1,12,1.0791812460476249,2,10,2,0,10,0
41,52,1,1,14,1.146128035678238,5,9,5,0,9,0
42,52,1,1,18,1.255272505103306,11,7,11,0,7,0
43,52,1,1,18,1.255272505103306,8,10,8,0,10,0
44,52,1,1,17,1.2304489213782739,10,7,10,0,7,0
45,52,1,1,31,1.4913616938342726,11,20,11,0,20,0
46,52,1,1,21,1.3222192947339193,8,13,8,0,13,0
47,52,1,1,21,1.3222192947339193,5,16,5,0,16,0
48,52,1,1,21,1.3222192947339193,6,15,6,0,15,0
49,52,1,1,37,1.568201724066995,18,19,18,0,19,0
50,52,1,1,35,1.5440680443502757,19,16,19,0,16,0
51,52,1,1,48,1.6812412373755872,14,34,14,0,34,0
52,52,1,1,27,1.4313637641589874,12,15,12,0,15,0
53,52,1,1,25,1.3979400086720377,10,15,10,0,15,0
54,52,1,1,26,1.414973347970818,14,12,14,0,12,0
55,52,1,1,20,1.3010299956639813,11,9,11,0,9,0
56,52,1,1,25,1.3979400086720377,13,12,13,0,12,0
57,52,1,1,18,1.255272505103306,6,12,6,0,12,0
58,52,1,1,19,1.2787536009528289,2,17,2,0,17,0
59,52,1,1,21,1.3222192947339193,6,15,6,0,15,0
60,52,1,1,19,1.2787536009528289,6,13,6,0,13,0
61,52,1,1,15,1.1760912590556813,8,7,8,0,7,0
62,52,1,1,20,1.3010299956639813,6,14,6,0,14,0
63,52,1,1,14,1.146128035678238,4,10,4,0,10,0
64,52,1,1,28,1.4471580313422192,14,14,14,0,14,0
65,52,1,1,21,1.3222192947339193,7,14,7,0,14,0
66,52,1,1,25,1.3979400086720377,11,14,11,0,14,0
67,52,1,1,21,1.3222192947339193,5,16,5,0,16,0
68,52,1,1,21,1.3222192947339193,6,15,6,0,15,0
69,52,1,1,14,1.146128035678238,6,8,6,0,8,0
70,52,1,1,11,1.0413926851582251,6,5,6,0,5,0
71,52,1,1,11,1.0413926851582251,3,8,3,0,8,0
72,52,1,1,4,0.6020599913279624,1,3,1,0,3,0
73,52,1,1,5,0.6989700043360189,3,2,3,0,2,0
74,52,1,1,2,0.3010299956639812,0,2,0,0,2,0
75,52,1,1,1,0.0,0,1,0,0,1,0
77,52,1,1,6,0.7781512503836436,0,6,0,0,0,6
78,52,1,1,21,1.3222192947339193,12,9,0,12,0,9
79,52,1,1,36,1.5563025007672873,16,20,0,16,0,20
80,52,1,1,97,1.9867717342662448,38,59,0,38,0,59
81,52,1,1,107,2.0293837776852097,42,65,0,42,0,65
82,52,1,1,121,2.0827853703164503,43,78,0,43,0,78
83,52,1,1,120,2.0791812460476247,35,85,0,35,0,85
84,52,1,1,113,2.0530784434834195,41,72,0,41,0,72
85,52,1,1,96,1.9822712330395684,32,64,0,32,0,64
86,52,1,1,70,1.845098040014257,17,53,0,17,0,53
87,52,1,1,43,1.6334684555795864,14,29,0,14,0,29
88,52,1,1,43,1.6334684555795864,20,23,0,20,0,23
89,52,1,1,32,1.505149978319906,10,22,0,10,0,22
90,52,1,1,19,1.2787536009528289,3,16,0,3,0,16
91,52,1,1,13,1.1139433523068367,6,7,0,6,0,7
92,52,1,1,9,0.9542425094393249,5,4,0,5,0,4
93,52,1,1,4,0.6020599913279624,2,2,0,2,0,2
94,52,1,1,2,0.3010299956639812,0,2,0,0,0,2
6,53,1,1,1,0.0,1,0,0,1,0,0
8,53,1,1,4,0.6020599913279624,1,3,0,1,0,3
9,53,1,1,2,0.3010299956639812,0,2,0,0,0,2
10,53,1,1,11,1.0413926851582251,1,10,0,1,0,10
11,53,1,1,11,1.0413926851582251,5,6,0,5,0,6
12,53,1,1,23,1.3617278360175928,4,19,0,4,0,19
13,53,1,1,34,1.5314789170422551,14,20,0,14,0,20
14,53,1,1,56,1.7481880270062005,22,34,0,22,0,34
15,53,1,1,65,1.8129133566428555,19,46,0,19,0,46
16,53,1,1,103,2.012837224705172,33,70,0,33,0,70
17,53,1,1,100,2.0,31,69,0,31,0,69
18,53,1,1,156,2.1931245983544616,61,95,0,61,0,95
19,53,1,1,177,2.247973266361807,70,107,0,70,0,107
20,53,1,1,118,2.0718820073061255,51,67,0,51,0,67
21,53,1,1,66,1.8195439355418688,17,49,0,17,0,49
22,53,1,1,28,1.4471580313422192,9,19,0,9,0,19
23,53,1,1,23,1.3617278360175928,6,17,0,6,0,17
24,53,1,1,6,0.7781512503836436,1,5,0,1,0,5
25,53,1,1,1,0.0,0,1,0,0,1,0
26,53,1,1,2,0.3010299956639812,0,2,0,0,2,0
27,53,1,1,3,0.47712125471966244,1,2,1,0,2,0
28,53,1,1,8,0.9030899869919435,5,3,5,0,3,0
29,53,1,1,13,1.1139433523068367,4,9,4,0,9,0
30,53,1,1,9,0.9542425094393249,5,4,5,0,4,0
31,53,1,1,11,1.0413926851582251,7,4,7,0,4,0
32,53,1,1,15,1.1760912590556813,4,11,4,0,11,0
33,53,1,1,14,1.146128035678238,8,6,8,0,6,0
34,53,1,1,23,1.3617278360175928,7,16,7,0,16,0
35,53,1,1,21,1.3222192947339193,13,8,13,0,8,0
36,53,1,1,27,1.4313637641589874,13,14,13,0,14,0
37,53,1,1,17,1.2304489213782739,5,12,5,0,12,0
38,53,1,1,21,1.3222192947339193,10,11,10,0,11,0
39,53,1,1,21,1.3222192947339193,6,15,6,0,15,0
40,53,1,1,6,0.7781512503836436,2,4,2,0,4,0
41,53,1,1,10,1.0,5,5,5,0,5,0
42,53,1,1,14,1.146128035678238,6,8,6,0,8,0
43,53,1,1,15,1.1760912590556813,8,7,8,0,7,0
44,53,1,1,19,1.2787536009528289,9,10,9,0,10,0
45,53,1,1,27,1.4313637641589874,10,17,10,0,17,0
46,53,1,1,20,1.3010299956639813,5,15,5,0,15,0
47,53,1,1,22,1.3424226808222062,6,16,6,0,16,0
48,53,1,1,25,1.3979400086720377,8,17,8,0,17,0
49,53,1,1,38,1.5797835966168101,17,21,17,0,21,0
50,53,1,1,39,1.591064607026499,13,26,13,0,26,0
51,53,1,1,53,1.724275869600789,23,30,23,0,30,0
52,53,1,1,41,1.6127838567197355,10,31,10,0,31,0
53,53,1,1,40,1.6020599913279623,11,29,11,0,29,0
54,53,1,1,37,1.568201724066995,17,20,17,0,20,0
55,53,1,1,14,1.146128035678238,4,10,4,0,10,0
56,53,1,1,24,1.380211241711606,5,19,5,0,19,0
57,53,1,1,16,1.2041199826559248,8,8,8,0,8,0
58,53,1,1,21,1.3222192947339193,9,12,9,0,12,0
59,53,1,1,22,1.3424226808222062,6,16,6,0,16,0
60,53,1,1,16,1.2041199826559248,5,11,5,0,11,0
61,53,1,1,23,1.3617278360175928,12,11,12,0,11,0
62,53,1,1,32,1.505149978319906,12,20,12,0,20,0
63,53,1,1,15,1.1760912590556813,5,10,5,0,10,0
64,53,1,1,17,1.2304489213782739,5,12,5,0,12,0
65,53,1,1,18,1.255272505103306,8,10,8,0,10,0
66,53,1,1,20,1.3010299956639813,8,12,8,0,12,0
67,53,1,1,23,1.3617278360175928,7,16,7,0,16,0
68,53,1,1,20,1.3010299956639813,6,14,6,0,14,0
69,53,1,1,16,1.2041199826559248,4,12,4,0,12,0
70,53,1,1,8,0.9030899869919435,4,4,4,0,4,0
71,53,1,1,11,1.0413926851582251,7,4,7,0,4,0
72,53,1,1,9,0.9542425094393249,3,6,3,0,6,0
73,53,1,1,6,0.7781512503836436,2,4,2,0,4,0
74,53,1,1,7,0.8450980400142568,2,5,2,0,5,0
75,53,1,1,2,0.3010299956639812,1,1,1,0,1,0
76,53,1,1,1,0.0,0,1,0,0,0,1
77,53,1,1,4,0.6020599913279624,2,2,0,2,0,2
78,53,1,1,15,1.1760912590556813,5,10,0,5,0,10
79,53,1,1,42,1.6232492903979006,13,29,0,13,0,29
80,53,1,1,73,1.863322860120456,29,44,0,29,0,44
81,53,1,1,116,2.0644579892269186,41,75,0,41,0,75
82,53,1,1,160,2.2041199826559246,53,107,0,53,0,107
83,53,1,1,130,2.113943352306837,47,83,0,47,0,83
84,53,1,1,156,2.1931245983544616,50,106,0,50,0,106
85,53,1,1,110,2.041392685158225,45,65,0,45,0,65
86,53,1,1,84,1.9242792860618816,40,44,0,40,0,44
87,53,1,1,49,1.6901960800285136,14,35,0,14,0,35
88,53,1,1,42,1.6232492903979006,13,29,0,13,0,29
89,53,1,1,35,1.5440680443502757,16,19,0,16,0,19
90,53,1,1,35,1.5440680443502757,13,22,0,13,0,22
91,53,1,1,10,1.0,4,6,0,4,0,6
92,53,1,1,6,0.7781512503836436,3,3,0,3,0,3
93,53,1,1,8,0.9030899869919435,5,3,0,5,0,3
94,53,1,1,2,0.3010299956639812,0,2,0,0,0,2
95,53,1,1,1,0.0,1,0,0,1,0,0
2,54,1,1,1,0.0,0,1,0,0,0,1
6,54,1,1,1,0.0,0,1,0,0,0,1
7,54,1,1,3,0.47712125471966244,0,3,0,0,0,3
8,54,1,1,2,0.3010299956639812,0,2,0,0,0,2
9,54,1,1,7,0.8450980400142568,1,6,0,1,0,6
10,54,1,1,16,1.2041199826559248,5,11,0,5,0,11
11,54,1,1,10,1.0,3,7,0,3,0,7
12,54,1,1,33,1.5185139398778875,7,26,0,7,0,26
13,54,1,1,36,1.5563025007672873,7,29,0,7,0,29
14,54,1,1,74,1.8692317197309762,22,52,0,22,0,52
15,54,1,1,73,1.863322860120456,20,53,0,20,0,53
16,54,1,1,132,2.12057393120585,48,84,0,48,0,84
17,54,1,1,126,2.100370545117563,34,92,0,34,0,92
18,54,1,1,119,2.0755469613925306,40,79,0,40,0,79
19,54,1,1,84,1.9242792860618816,30,54,0,30,0,54
20,54,1,1,54,1.7323937598229686,16,38,0,16,0,38
21,54,1,1,14,1.146128035678238,3,11,0,3,0,11
22,54,1,1,6,0.7781512503836436,1,5,0,1,0,5
23,54,1,1,1,0.0,0,1,0,0,1,0
24,54,1,1,1,0.0,1,0,1,0,0,0
25,54,1,1,7,0.8450980400142568,4,3,4,0,3,0
26,54,1,1,6,0.7781512503836436,3,3,3,0,3,0
27,54,1,1,11,1.0413926851582251,4,7,4,0,7,0
28,54,1,1,13,1.1139433523068367,4,9,4,0,9,0
29,54,1,1,11,1.0413926851582251,1,10,1,0,10,0
30,54,1,1,5,0.6989700043360189,1,4,1,0,4,0
31,54,1,1,19,1.2787536009528289,5,14,5,0,14,0
32,54,1,1,15,1.1760912590556813,8,7,8,0,7,0
33,54,1,1,23,1.3617278360175928,9,14,9,0,14,0
34,54,1,1,26,1.414973347970818,5,21,5,0,21,0
35,54,1,1,15,1.1760912590556813,5,10,5,0,10,0
36,54,1,1,25,1.3979400086720377,6,19,6,0,19,0
37,54,1,1,21,1.3222192947339193,5,16,5,0,16,0
38,54,1,1,15,1.1760912590556813,11,4,11,0,4,0
39,54,1,1,18,1.255272505103306,2,16,2,0,16,0
40,54,1,1,17,1.2304489213782739,6,11,6,0,11,0
41,54,1,1,13,1.1139433523068367,7,6,7,0,6,0
42,54,1,1,13,1.1139433523068367,7,6,7,0,6,0
43,54,1,1,14,1.146128035678238,4,10,4,0,10,0
44,54,1,1,16,1.2041199826559248,5,11,5,0,11,0
45,54,1,1,11,1.0413926851582251,3,8,3,0,8,0
46,54,1,1,27,1.4313637641589874,8,19,8,0,19,0
47,54,1,1,26,1.414973347970818,10,16,10,0,16,0
48,54,1,1,24,1.380211241711606,10,14,10,0,14,0
49,54,1,1,33,1.5185139398778875,14,19,14,0,19,0
50,54,1,1,31,1.4913616938342726,9,22,9,0,22,0
51,54,1,1,37,1.568201724066995,15,22,15,0,22,0
52,54,1,1,29,1.462397997898956,9,20,9,0,20,0
53,54,1,1,20,1.3010299956639813,6,14,6,0,14,0
54,54,1,1,27,1.4313637641589874,10,17,10,0,17,0
55,54,1,1,34,1.5314789170422551,9,25,9,0,25,0
56,54,1,1,23,1.3617278360175928,5,18,5,0,18,0
57,54,1,1,22,1.3424226808222062,7,15,7,0,15,0
58,54,1,1,20,1.3010299956639813,6,14,6,0,14,0
59,54,1,1,19,1.2787536009528289,4,15,4,0,15,0
60,54,1,1,23,1.3617278360175928,10,13,10,0,13,0
61,54,1,1,23,1.3617278360175928,7,16,7,0,16,0
62,54,1,1,25,1.3979400086720377,9,16,9,0,16,0
63,54,1,1,20,1.3010299956639813,9,11,9,0,11,0
64,54,1,1,25,1.3979400086720377,11,14,11,0,14,0
65,54,1,1,19,1.2787536009528289,9,10,9,0,10,0
66,54,1,1,24,1.380211241711606,10,14,10,0,14,0
67,54,1,1,23,1.3617278360175928,8,15,8,0,15,0
68,54,1,1,24,1.380211241711606,8,16,8,0,16,0
69,54,1,1,18,1.255272505103306,8,10,8,0,10,0
70,54,1,1,17,1.2304489213782739,5,12,5,0,12,0
71,54,1,1,13,1.1139433523068367,8,5,8,0,5,0
72,54,1,1,11,1.0413926851582251,3,8,3,0,8,0
73,54,1,1,5,0.6989700043360189,4,1,4,0,1,0
74,54,1,1,7,0.8450980400142568,3,4,3,0,4,0
75,54,1,1,5,0.6989700043360189,0,5,0,0,5,0
76,54,1,1,3,0.47712125471966244,1,2,1,0,2,0
77,54,1,1,3,0.47712125471966244,0,3,0,0,3,0
79,54,1,1,3,0.47712125471966244,1,2,0,1,0,2
80,54,1,1,13,1.1139433523068367,6,7,0,6,0,7
81,54,1,1,49,1.6901960800285136,16,33,0,16,0,33
82,54,1,1,58,1.7634279935629373,18,40,0,18,0,40
83,54,1,1,84,1.9242792860618816,23,61,0,23,0,61
84,54,1,1,120,2.0791812460476247,45,75,0,45,0,75
85,54,1,1,98,1.9912260756924949,32,66,0,32,0,66
86,54,1,1,93,1.968482948553935,35,58,0,35,0,58
87,54,1,1,53,1.724275869600789,22,31,0,22,0,31
88,54,1,1,44,1.6434526764861874,16,28,0,16,0,28
89,54,1,1,34,1.5314789170422551,14,20,0,14,0,20
90,54,1,1,20,1.3010299956639813,8,12,0,8,0,12
91,54,1,1,17,1.2304489213782739,5,12,0,5,0,12
92,54,1,1,2,0.3010299956639812,0,2,0,0,0,2
93,54,1,1,3,0.47712125471966244,0,3,0,0,0,3
94,54,1,1,6,0.7781512503836436,3,3,0,3,0,3
95,54,1,1,1,0.0,0,1,0,0,0,1
6,55,1,1,1,0.0,1,0,0,1,0,0
8,55,1,1,1,0.0,0,1,0,0,0,1
9,55,1,1,5,0.6989700043360189,2,3,0,2,0,3
10,55,1,1,12,1.0791812460476249,4,8,0,4,0,8
11,55,1,1,13,1.1139433523068367,4,9,0,4,0,9
